"","Species","Treatment","Treatment.number","Seed.production","Family"
"47","SOLY","IPAQ 100%",7,0,"Convolvulaceae"
"48","SOLY","IPAQ 100%",8,0,"Convolvulaceae"
"49","SOLY","IPAQ 100%",9,0,"Convolvulaceae"
"50","SOLY","IPAQ 100%",10,0,"Convolvulaceae"
"51","SOLY","IPPU 100%",1,0,"Convolvulaceae"
"52","SOLY","IPPU 100%",2,0,"Convolvulaceae"
"53","SOLY","IPPU 100%",3,0,"Convolvulaceae"
"54","SOLY","IPPU 100%",4,0,"Convolvulaceae"
"55","SOLY","IPPU 100%",5,0,"Convolvulaceae"
"56","SOLY","IPPU 100%",6,0,"Convolvulaceae"
"57","SOLY","IPPU 100%",7,0,"Convolvulaceae"
"58","SOLY","IPPU 100%",8,0,"Convolvulaceae"
"59","SOLY","IPPU 100%",9,0,"Convolvulaceae"
"60","SOLY","IPPU 100%",10,0,"Convolvulaceae"
"61","SOLY","CAAN 100%",1,0,"Solanaceae"
"62","SOLY","CAAN 100%",2,0,"Solanaceae"
"63","SOLY","CAAN 100%",3,0,"Solanaceae"
"64","SOLY","CAAN 100%",4,0,"Solanaceae"
"65","SOLY","CAAN 100%",5,0,"Solanaceae"
"66","SOLY","CAAN 100%",6,0,"Solanaceae"
"67","SOLY","CAAN 100%",7,0,"Solanaceae"
"68","SOLY","CAAN 100%",8,0,"Solanaceae"
"69","SOLY","CAAN 100%",9,0,"Solanaceae"
"70","SOLY","CAAN 100%",10,0,"Solanaceae"
"71","SOLY","PEIN 100%",1,0,"Solanaceae"
"72","SOLY","PEIN 100%",2,0,"Solanaceae"
"73","SOLY","PEIN 100%",3,0,"Solanaceae"
"74","SOLY","PEIN 100%",4,0,"Solanaceae"
"75","SOLY","PEIN 100%",5,0,"Solanaceae"
"76","SOLY","PEIN 100%",6,0,"Solanaceae"
"77","SOLY","PEIN 100%",7,0,"Solanaceae"
"78","SOLY","PEIN 100%",8,0,"Solanaceae"
"79","SOLY","PEIN 100%",9,0,"Solanaceae"
"80","SOLY","PEIN 100%",10,0,"Solanaceae"
"81","SOLY","SOLY 100%",1,0,"Solanaceae"
"82","SOLY","SOLY 100%",2,0,"Solanaceae"
"83","SOLY","SOLY 100%",3,0,"Solanaceae"
"84","SOLY","SOLY 100%",4,0,"Solanaceae"
"85","SOLY","SOLY 100%",5,0,"Solanaceae"
"86","SOLY","SOLY 100%",6,0,"Solanaceae"
"87","SOLY","SOLY 100%",7,0,"Solanaceae"
"88","SOLY","SOLY 100%",8,0,"Solanaceae"
"89","SOLY","SOLY 100%",9,0,"Solanaceae"
"90","SOLY","SOLY 100%",10,0,"Solanaceae"
"91","SOLY","SOME 100%",1,0,"Solanaceae"
"92","SOLY","SOME 100%",2,0,"Solanaceae"
"93","SOLY","SOME 100%",3,0,"Solanaceae"
"94","SOLY","SOME 100%",4,0,"Solanaceae"
"95","SOLY","SOME 100%",5,0,"Solanaceae"
"96","SOLY","SOME 100%",6,0,"Solanaceae"
"97","SOLY","SOME 100%",7,0,"Solanaceae"
"98","SOLY","SOME 100%",8,0,"Solanaceae"
"99","SOLY","SOME 100%",9,0,"Solanaceae"
"100","SOLY","SOME 100%",10,0,"Solanaceae"
"101","SOLY","Cross",1,107,"other"
"102","SOLY","Cross",2,92,"other"
"103","SOLY","Cross",3,92,"other"
"104","SOLY","Cross",4,92,"other"
"105","SOLY","Cross",5,96,"other"
"106","SOLY","Cross",6,59,"other"
"107","SOLY","Cross",7,71,"other"
"108","SOLY","Cross",8,79,"other"
"109","SOLY","Cross",9,66,"other"
"110","SOLY","Cross",10,107,"other"
"111","SOLY","Cross",11,93,"other"
"112","SOLY","Cross",12,38,"other"
"113","SOLY","Cross",13,121,"other"
"114","SOLY","Cross",14,44,"other"
"115","SOLY","Cross",15,90,"other"
"116","SOLY","Cross",16,64,"other"
"117","SOLY","Cross",17,53,"other"
"118","SOLY","Cross",18,98,"other"
"119","SOLY","Cross",19,108,"other"
"120","SOLY","Cross",20,93,"other"
"121","SOLY","Self",1,0,"other"
"122","SOLY","Self",2,6,"other"
"123","SOLY","Self",3,0,"other"
"124","SOLY","Self",4,81,"other"
"125","SOLY","Self",5,4,"other"
"126","SOLY","Self",6,44,"other"
"127","SOLY","Self",7,113,"other"
"128","SOLY","Self",8,64,"other"
"129","SOLY","Self",9,0,"other"
"130","SOLY","Self",10,88,"other"
"131","SOLY","Control",1,0,"other"
"132","SOLY","Control",2,0,"other"
"133","SOLY","Control",3,0,"other"
"134","SOLY","Control",4,0,"other"
"135","SOLY","Control",5,0,"other"
"136","SOLY","Control",6,0,"other"
"137","SOLY","Control",7,0,"other"
"138","SOLY","Control",8,0,"other"
"139","SOLY","Control",9,0,"other"
"140","SOLY","Control",10,0,"other"
"141","SOLY","Control",11,0,"other"
"142","SOLY","Flower control",1,66,"other"
"143","SOLY","Flower control",2,72,"other"
"144","SOLY","Flower control",3,33,"other"
"145","SOLY","Flower control",4,81,"other"
"146","SOLY","Flower control",5,64,"other"
"147","SOLY","Flower control",6,85,"other"
"148","SOLY","Flower control",7,0,"other"
"149","SOLY","Flower control",8,84,"other"
"150","SOLY","Flower control",9,53,"other"
"151","SOLY","Flower control",10,106,"other"
